date,sku_id,category,units_sold,units_received,closing_stock,lead_time_days
2026-03-23,SKU-1002,Sugar,207.0,0,289.0,3
2026-03-24,SKU-1002,Sugar,276.0,0,13.0,3
2026-03-25,SKU-1002,Sugar,185.0,798,626.0,3
2026-03-26,SKU-1002,Sugar,268.0,0,358.0,3
2026-03-27,SKU-1002,Sugar,,0,80.0,3
2026-03-28,SKU-1002,Sugar,216.0,0,0.0,3
2026-03-29,SKU-1002,Sugar,211.0,945,734.0,3
2026-03-30,SKU-1002,Sugar,269.0,0,465.0,3
2026-03-31,SKU-1002,Sugar,218.0,0,247.0,3
2026-04-01,SKU-1002,Sugar,286.0,967,928.0,3
2026-04-02,SKU-1002,Sugar,262.0,0,666.0,3
2026-04-03,SKU-1002,Sugar,234.0,953,1385.0,3
2026-04-04,SKU-1002,Sugar,263.0,0,1122.0,3
2026-04-05,SKU-1002,Sugar,207.0,0,915.0,3
2026-04-06,SKU-1002,Sugar,244.0,0,671.0,3
2026-04-07,SKU-1002,Sugar,174.0,0,497.0,3
2026-04-08,SKU-1002,Sugar,,0,219.0,3
2026-04-09,SKU-1002,Sugar,303.0,0,0.0,3
2026-04-10,SKU-1002,Sugar,163.0,0,0.0,3
2026-04-11,SKU-1002,Sugar,202.0,744,542.0,3
2026-04-12,SKU-1002,Sugar,251.0,0,291.0,3
2026-04-13,SKU-1002,Sugar,282.0,0,9.0,3
2026-04-14,SKU-1002,Sugar,266.0,0,0.0,3
2026-04-15,SKU-1002,Sugar,364.0,857,493.0,3
2026-04-16,SKU-1002,Sugar,275.0,0,218.0,3
2026-04-17,SKU-1002,Sugar,201.0,0,17.0,3
2026-04-18,SKU-1002,Sugar,106.0,0,0.0,3
2026-04-19,SKU-1002,Sugar,254.0,0,0.0,3
2026-04-20,SKU-1002,Sugar,237.0,0,0.0,3
2026-04-21,SKU-1002,Sugar,221.0,0,0.0,3
2026-04-22,SKU-1002,Sugar,284.0,0,0.0,3
2026-04-23,SKU-1002,Sugar,274.0,0,0.0,3
2026-04-24,SKU-1002,Sugar,217.0,0,0.0,3
2026-04-25,SKU-1002,Sugar,253.0,690,437.0,3
2026-04-26,SKU-1002,Sugar,260.0,0,177.0,3
2026-04-27,SKU-1002,Sugar,259.0,0,0.0,3
2026-04-28,SKU-1002,Sugar,226.0,0,0.0,3
2026-04-29,SKU-1002,Sugar,227.0,0,0.0,3
2026-04-30,SKU-1002,Sugar,304.0,0,0.0,3
2026-05-01,SKU-1002,Sugar,283.0,907,624.0,3
2026-05-02,SKU-1002,Sugar,231.0,0,393.0,3
2026-05-03,SKU-1002,Sugar,230.0,0,163.0,3
2026-05-04,SKU-1002,Sugar,,705,570.0,3
2026-05-05,SKU-1002,Sugar,259.0,0,311.0,3
2026-05-06,SKU-1002,Sugar,263.0,734,782.0,3
2026-05-07,SKU-1002,Sugar,257.0,0,525.0,3
2026-05-08,SKU-1002,Sugar,248.0,0,277.0,3
2026-05-09,SKU-1002,Sugar,198.0,0,79.0,3
2026-05-10,SKU-1002,Sugar,248.0,0,0.0,3
2026-05-11,SKU-1002,Sugar,223.0,0,0.0,3
2026-05-12,SKU-1002,Sugar,265.0,0,0.0,3
2026-05-13,SKU-1002,Sugar,246.0,0,0.0,3
2026-05-14,SKU-1002,Sugar,308.0,0,0.0,3
2026-05-15,SKU-1002,Sugar,,0,0.0,3
2026-05-16,SKU-1002,Sugar,261.0,0,0.0,3
2026-05-17,SKU-1002,Sugar,294.0,0,0.0,3
2026-05-18,SKU-1002,Sugar,319.0,784,465.0,3
2026-05-19,SKU-1002,Sugar,223.0,0,242.0,3
2026-05-20,SKU-1002,Sugar,171.0,0,71.0,3
2026-05-21,SKU-1002,Sugar,426.0,791,436.0,3
2026-05-22,SKU-1002,Sugar,253.0,753,936.0,3
2026-05-23,SKU-1002,Sugar,202.0,0,734.0,3
2026-05-24,SKU-1002,Sugar,207.0,0,527.0,3
2026-05-25,SKU-1002,Sugar,242.0,864,1149.0,3
2026-05-26,SKU-1002,Sugar,309.0,0,840.0,3
2026-05-27,SKU-1002,Sugar,329.0,0,511.0,3
2026-05-28,SKU-1002,Sugar,244.0,951,1218.0,3
2026-05-29,SKU-1002,Sugar,291.0,0,927.0,3
2026-05-30,SKU-1002,Sugar,223.0,0,704.0,3
2026-05-31,SKU-1002,Sugar,,0,448.0,3
2026-06-01,SKU-1002,Sugar,236.0,667,879.0,3
2026-06-02,SKU-1002,Sugar,258.0,0,621.0,3
2026-06-03,SKU-1002,Sugar,355.0,793,1059.0,3
2026-06-04,SKU-1002,Sugar,330.0,0,729.0,3
2026-06-05,SKU-1002,Sugar,259.0,0,470.0,3
2026-06-06,SKU-1002,Sugar,201.0,944,1213.0,3
2026-06-07,SKU-1002,Sugar,235.0,0,978.0,3
2026-06-08,SKU-1002,Sugar,299.0,0,679.0,3
2026-06-09,SKU-1002,Sugar,257.0,0,422.0,3
2026-06-10,SKU-1002,Sugar,325.0,0,97.0,3
2026-06-11,SKU-1002,Sugar,426.0,744,415.0,3
2026-06-12,SKU-1002,Sugar,256.0,0,159.0,3
2026-06-13,SKU-1002,Sugar,261.0,788,686.0,3
2026-06-14,SKU-1002,Sugar,227.0,805,1264.0,3
2026-06-15,SKU-1002,Sugar,311.0,0,953.0,3
2026-06-16,SKU-1002,Sugar,277.0,0,676.0,3
2026-06-17,SKU-1002,Sugar,262.0,955,1369.0,3
2026-06-18,SKU-1002,Sugar,170.0,0,1199.0,3
2026-06-19,SKU-1002,Sugar,294.0,0,905.0,3
2026-06-20,SKU-1002,Sugar,328.0,0,577.0,3
2026-06-21,SKU-1002,Sugar,253.0,0,324.0,3
2026-06-22,SKU-1002,Sugar,235.0,899,988.0,3
2026-06-23,SKU-1002,Sugar,336.0,0,652.0,3
2026-06-24,SKU-1002,Sugar,311.0,0,341.0,3
2026-06-25,SKU-1002,Sugar,250.0,0,91.0,3
2026-06-26,SKU-1002,Sugar,211.0,0,0.0,3
2026-06-27,SKU-1002,Sugar,208.0,0,0.0,3
2026-06-28,SKU-1002,Sugar,209.0,0,0.0,3
2026-06-29,SKU-1002,Sugar,238.0,897,659.0,3
2026-01-01,SKU-1003,Beverages,169.0,0,1804.0,7
2026-01-02,SKU-1003,Beverages,240.0,0,1564.0,7
2026-01-03,SKU-1003,Beverages,197.0,1613,2980.0,7
2026-01-04,SKU-1003,Beverages,,0,2812.0,7
2026-01-05,SKU-1003,Beverages,194.0,0,2618.0,7
2026-01-06,SKU-1003,Beverages,259.0,0,2359.0,7
2026-01-07,SKU-1003,Beverages,273.0,0,,7
2026-01-08,SKU-1003,Beverages,176.0,0,1910.0,7
2026-01-09,SKU-1003,Beverages,162.0,0,1748.0,7
2026-01-10,SKU-1003,Beverages,210.0,0,1538.0,7
2026-01-11,SKU-1003,Beverages,140.0,0,1398.0,7
2026-01-12,SKU-1003,Beverages,135.0,0,1263.0,7
2026-01-13,SKU-1003,Beverages,222.0,0,1041.0,7
2026-01-14,SKU-1003,Beverages,250.0,2198,2989.0,7
2026-01-15,SKU-1003,Beverages,188.0,0,2801.0,7
2026-01-16,SKU-1003,Beverages,233.0,0,2568.0,7
2026-01-17,SKU-1003,Beverages,196.0,0,2372.0,7
2026-01-18,SKU-1003,Beverages,482.0,0,1890.0,7
2026-01-19,SKU-1003,Beverages,157.0,0,1733.0,7
2026-01-20,SKU-1003,Beverages,257.0,0,1476.0,7
2026-01-21,SKU-1003,Beverages,249.0,1542,2769.0,7
2026-01-22,SKU-1003,Beverages,251.0,0,2518.0,7
2026-01-23,SKU-1003,Beverages,201.0,0,2317.0,7
2026-01-24,SKU-1003,Beverages,171.0,0,2146.0,7
2026-01-25,SKU-1003,Beverages,200.0,0,1946.0,7
2026-01-26,SKU-1003,Beverages,247.0,0,1699.0,7
2026-01-27,SKU-1003,Beverages,252.0,0,,7
2026-01-28,SKU-1003,Beverages,331.0,0,1116.0,7
2026-01-29,SKU-1003,Beverages,215.0,0,901.0,7
2026-01-30,SKU-1003,Beverages,227.0,0,674.0,7
2026-01-31,SKU-1003,Beverages,177.0,0,497.0,7
2026-02-01,SKU-1003,Beverages,164.0,0,333.0,7
2026-02-02,SKU-1003,Beverages,188.0,0,145.0,7
2026-02-03,SKU-1003,Beverages,234.0,2204,2115.0,7
2026-02-04,SKU-1003,Beverages,224.0,0,1891.0,7
2026-02-05,SKU-1003,Beverages,148.0,0,1743.0,7
2026-02-06,SKU-1003,Beverages,326.0,0,1417.0,7
2026-02-07,SKU-1003,Beverages,183.0,0,1234.0,7
2026-02-08,SKU-1003,Beverages,202.0,0,1032.0,7
2026-02-09,SKU-1003,Beverages,,1740,2476.0,7
2026-02-10,SKU-1003,Beverages,265.0,0,2211.0,7
2026-02-11,SKU-1003,Beverages,232.0,0,1979.0,7
2026-02-12,SKU-1003,Beverages,193.0,0,1786.0,7
2026-02-13,SKU-1003,Beverages,149.0,0,1637.0,7
2026-02-14,SKU-1003,Beverages,137.0,0,1500.0,7
2026-02-15,SKU-1003,Beverages,457.0,1528,2571.0,7
2026-02-16,SKU-1003,Beverages,259.0,0,2312.0,7
2026-02-17,SKU-1003,Beverages,257.0,0,2055.0,7
2026-02-18,SKU-1003,Beverages,223.0,0,1832.0,7
2026-02-19,SKU-1003,Beverages,183.0,0,1649.0,7
2026-02-20,SKU-1003,Beverages,200.0,0,1449.0,7
2026-02-21,SKU-1003,Beverages,414.0,0,1035.0,7
2026-02-22,SKU-1003,Beverages,198.0,1880,2717.0,7
2026-02-23,SKU-1003,Beverages,73.0,0,2644.0,7
2026-02-24,SKU-1003,Beverages,220.0,0,2424.0,7
2026-02-25,SKU-1003,Beverages,162.0,0,2262.0,7
2026-02-26,SKU-1003,Beverages,259.0,0,2003.0,7
2026-02-27,SKU-1003,Beverages,168.0,0,1835.0,7
2026-02-28,SKU-1003,Beverages,147.0,0,1688.0,7
2026-03-01,SKU-1003,Beverages,213.0,0,1475.0,7
2026-03-02,SKU-1003,Beverages,214.0,0,1261.0,7
2026-03-03,SKU-1003,Beverages,233.0,0,1028.0,7
2026-03-04,SKU-1003,Beverages,266.0,0,762.0,7
2026-03-05,SKU-1003,Beverages,253.0,0,509.0,7
2026-03-06,SKU-1003,Beverages,234.0,0,275.0,7
2026-03-07,SKU-1003,Beverages,220.0,0,55.0,7
2026-03-08,SKU-1003,Beverages,149.0,0,0.0,7
2026-03-09,SKU-1003,Beverages,185.0,1859,1674.0,7
2026-03-10,SKU-1003,Beverages,220.0,0,1454.0,7
2026-03-11,SKU-1003,Beverages,242.0,2045,3257.0,7
2026-03-12,SKU-1003,Beverages,154.0,0,3103.0,7
2026-03-13,SKU-1003,Beverages,182.0,0,,7
2026-03-14,SKU-1003,Beverages,187.0,0,2734.0,7
2026-03-15,SKU-1003,Beverages,211.0,0,2523.0,7
2026-03-16,SKU-1003,Beverages,154.0,0,2369.0,7
2026-03-17,SKU-1003,Beverages,170.0,0,2199.0,7
2026-03-18,SKU-1003,BEVERAGES,283.0,0,1916.0,7
2026-03-19,SKU-1003,Beverages,222.0,0,1694.0,7
2026-03-20,SKU-1003,Beverages,154.0,0,1540.0,7
2026-03-21,SKU-1003,Beverages,155.0,1813,3198.0,7
2026-03-22,SKU-1003,Beverages,178.0,0,3020.0,7
2026-03-23,SKU-1003,Beverages,277.0,0,2743.0,7
2026-03-24,SKU-1003,Beverages,290.0,0,2453.0,7
2026-03-25,SKU-1003,Beverages,266.0,0,2187.0,7
2026-03-26,SKU-1003,Beverages,162.0,0,2025.0,7
2026-03-27,SKU-1003,Beverages,199.0,0,1826.0,7
2026-03-28,SKU-1003,Beverages,,0,1658.0,7
2026-03-29,SKU-1003,Beverages,191.0,1827,3294.0,7
2026-03-30,SKU-1003,Beverages,201.0,0,3093.0,7
2026-03-31,SKU-1003,Beverages,234.0,0,2859.0,7
2026-04-01,SKU-1003,Beverages,248.0,0,2611.0,7
2026-04-02,SKU-1003,Beverages,188.0,0,2423.0,7
2026-04-03,SKU-1003,Beverages,227.0,0,2196.0,7
2026-04-04,SKU-1003,Beverages,168.0,0,2028.0,7
2026-04-05,SKU-1003,Beverages,216.0,0,1812.0,7
2026-04-06,SKU-1003,Beverages,195.0,0,1617.0,7
2026-04-07,SKU-1003,Beverages,300.0,0,1317.0,7
2026-04-08,SKU-1003,Beverages,231.0,0,1086.0,7
2026-04-09,SKU-1003,Beverages,198.0,1640,2528.0,7
2026-04-10,SKU-1003,Beverages,83.0,0,2445.0,7
2026-04-11,SKU-1003,Beverages,85.0,0,2360.0,7
2026-04-12,SKU-1003,Beverages,,0,2164.0,7
2026-04-13,SKU-1003,Beverages,214.0,0,1950.0,7
2026-04-14,SKU-1003,Beverages,199.0,0,1751.0,7
2026-04-15,SKU-1003,Beverages,197.0,0,1554.0,7
2026-04-16,SKU-1003,Beverages,217.0,1742,3079.0,7
2026-04-17,SKU-1003,Beverages,193.0,0,2886.0,7
2026-04-18,SKU-1003,Beverages,173.0,0,2713.0,7
2026-04-19,SKU-1003,Beverages,168.0,0,2545.0,7
2026-04-20,SKU-1003,Beverages,193.0,0,2352.0,7
2026-04-21,SKU-1003,Beverages,213.0,0,2139.0,7
2026-04-22,SKU-1003,Beverages,198.0,0,1941.0,7
2026-04-23,SKU-1003,Beverages,204.0,0,1737.0,7
2026-04-24,SKU-1003,Beverages,209.0,0,1528.0,7
2026-04-25,SKU-1003,Beverages,178.0,0,1350.0,7
2026-04-26,SKU-1003,Beverages,181.0,0,1169.0,7
2026-04-27,SKU-1003,Beverages,267.0,0,902.0,7
2026-04-28,SKU-1003,Beverages,173.0,0,729.0,7
2026-04-29,SKU-1003,Beverages,230.0,0,499.0,7
2026-04-30,SKU-1003,Beverages,254.0,1583,1828.0,7
2026-05-01,SKU-1003,Beverages,173.0,0,1655.0,7
2026-05-02,SKU-1003,Beverages,359.0,2008,3304.0,7
2026-05-03,SKU-1003,Beverages,155.0,0,3149.0,7
2026-05-04,SKU-1003,Beverages,233.0,0,2916.0,7
2026-05-05,SKU-1003,Beverages,251.0,0,2665.0,7
2026-05-06,SKU-1003,Beverages,198.0,0,2467.0,7
2026-05-07,SKU-1003,Beverages,206.0,0,2261.0,7
2026-05-08,SKU-1003,Beverages,61.0,0,,7
2026-05-09,SKU-1003,Beverages,201.0,0,1999.0,7
2026-05-10,SKU-1003,Beverages,214.0,0,1785.0,7
2026-05-11,SKU-1003,Beverages,178.0,0,1607.0,7
2026-05-12,SKU-1003,BEVERAGES,205.0,0,1402.0,7
2026-05-13,SKU-1003,Beverages,122.0,0,1280.0,7
2026-05-14,SKU-1003,Beverages,208.0,0,1072.0,7
2026-05-15,SKU-1003,Beverages,223.0,0,849.0,7
2026-05-16,SKU-1003,Beverages,165.0,1986,2670.0,7
2026-05-17,SKU-1003,Beverages,135.0,0,2535.0,7
2026-05-18,SKU-1003,Beverages,222.0,0,2313.0,7
2026-05-19,SKU-1003,Beverages,175.0,0,2138.0,7
2026-05-20,SKU-1003,Beverages,276.0,0,1862.0,7
2026-05-21,SKU-1003,Beverages,189.0,0,1673.0,7
2026-05-22,SKU-1003,Beverages,181.0,0,1492.0,7
2026-05-23,SKU-1003,Beverages,167.0,0,1325.0,7
2026-05-24,SKU-1003,Beverages,50.0,0,1275.0,7
2026-05-25,SKU-1003,Beverages,258.0,0,1017.0,7
2026-05-26,SKU-1003,Beverages,221.0,1496,2292.0,7
2026-05-27,SKU-1003,Beverages,241.0,0,2051.0,7
2026-05-28,SKU-1003,Beverages,403.0,0,1648.0,7
2026-05-29,SKU-1003,Beverages,35.0,0,1613.0,7
2026-05-30,SKU-1003,Beverages,179.0,2150,3584.0,7
2026-05-31,SKU-1003,Beverages,195.0,0,3389.0,7
2026-06-01,SKU-1003,Beverages,216.0,0,3173.0,7
2026-06-02,SKU-1003,Beverages,188.0,0,2985.0,7
2026-06-03,SKU-1003,Beverages,190.0,0,2795.0,7
2026-06-04,SKU-1003,Beverages,222.0,0,2573.0,7
2026-06-05,SKU-1003,Beverages,186.0,0,2387.0,7
2026-06-06,SKU-1003,Beverages,181.0,0,2206.0,7
2026-06-07,SKU-1003,Beverages,149.0,0,2057.0,7
2026-06-08,SKU-1003,Beverages,155.0,0,1902.0,7
2026-06-09,SKU-1003,Beverages,265.0,0,1637.0,7
2026-06-10,SKU-1003,Beverages,208.0,1593,3022.0,7
2026-06-11,SKU-1003,Beverages,308.0,0,2714.0,7
2026-06-12,SKU-1003,Beverages,137.0,0,2577.0,7
2026-06-13,SKU-1003,Beverages,176.0,0,2401.0,7
2026-06-14,SKU-1003,Beverages,170.0,0,2231.0,7
2026-06-15,SKU-1003,Beverages,235.0,0,1996.0,7
2026-06-16,SKU-1003,Beverages,164.0,0,1832.0,7
2026-06-17,SKU-1003,Beverages,207.0,0,1625.0,7
2026-06-18,SKU-1003,Beverages,189.0,0,1436.0,7
2026-06-19,SKU-1003,Beverages,,0,1236.0,7
2026-06-20,SKU-1003,Beverages,128.0,1945,3053.0,7
2026-06-21,SKU-1003,Beverages,187.0,0,2866.0,7
2026-06-22,SKU-1003,Beverages,205.0,0,2661.0,7
2026-06-23,SKU-1003,Beverages,211.0,0,2450.0,7
2026-06-24,SKU-1003,Beverages,239.0,0,2211.0,7
2026-06-25,SKU-1003,Beverages,161.0,0,2050.0,7
2026-06-26,SKU-1003,Beverages,321.0,0,1729.0,7
2026-06-27,SKU-1003,Beverages,170.0,0,1559.0,7
2026-06-28,SKU-1003,Beverages,155.0,1802,3206.0,7
2026-06-29,SKU-1003,Beverages,159.0,0,3047.0,7
2026-01-01,SKU-1004,Beverages,286.0,0,1554.0,7
2026-01-02,SKU-1004,Beverages,144.0,1625,3035.0,7
2026-01-03,SKU-1004,Beverages,159.0,0,2876.0,7
2026-01-04,SKU-1004,Beverages,131.0,0,2745.0,7
2026-01-05,SKU-1004,Beverages,,0,2572.0,7
2026-01-06,SKU-1004,Beverages,240.0,0,2332.0,7
2026-01-07,SKU-1004,Beverages,272.0,0,2060.0,7
2026-01-08,SKU-1004,Beverages,196.0,0,1864.0,7
2026-01-09,SKU-1004,Beverages,165.0,0,1699.0,7
2026-01-10,SKU-1004,Beverages,128.0,0,1571.0,7
2026-01-11,SKU-1004,Beverages,131.0,0,1440.0,7
2026-01-12,SKU-1004,Beverages,192.0,0,1248.0,7
2026-01-13,SKU-1004,Beverages,237.0,0,1011.0,7
2026-01-14,SKU-1004,Beverages,221.0,0,790.0,7
2026-01-15,SKU-1004,Beverages,229.0,1522,2083.0,7
2026-01-16,SKU-1004,Beverages,160.0,0,1923.0,7
2026-01-17,SKU-1004,Beverages,171.0,0,1752.0,7
2026-01-18,SKU-1004,Beverages,193.0,0,1559.0,7
2026-01-19,SKU-1004,Beverages,339.0,1457,2677.0,7
2026-01-20,SKU-1004,Beverages,206.0,0,2471.0,7
2026-01-21,SKU-1004,Beverages,202.0,0,2269.0,7
2026-01-22,SKU-1004,Beverages,244.0,0,2025.0,7
2026-01-23,SKU-1004,Beverages,152.0,0,1873.0,7
2026-01-24,SKU-1004,Beverages,130.0,0,1743.0,7
2026-01-25,SKU-1004,Beverages,164.0,0,1579.0,7
2026-01-26,SKU-1004,Beverages,171.0,0,1408.0,7
2026-01-27,SKU-1004,Beverages,178.0,0,1230.0,7
2026-01-28,SKU-1004,Beverages,230.0,1702,2702.0,7
2026-01-29,SKU-1004,Beverages,219.0,0,2483.0,7
2026-01-30,SKU-1004,Beverages,183.0,0,2300.0,7
2026-01-31,SKU-1004,Beverages,139.0,0,2161.0,7
2026-02-01,SKU-1004,Beverages,155.0,0,2006.0,7
2026-02-02,SKU-1004,Beverages,197.0,0,1809.0,7
2026-02-03,SKU-1004,Beverages,192.0,0,1617.0,7
2026-02-04,SKU-1004,Beverages,265.0,0,1352.0,7
2026-02-05,SKU-1004,Beverages,156.0,1850,3046.0,7
2026-02-06,SKU-1004,Beverages,170.0,0,2876.0,7
2026-02-07,SKU-1004,Beverages,137.0,0,2739.0,7
2026-02-08,SKU-1004,Beverages,181.0,0,2558.0,7
2026-02-09,SKU-1004,Beverages,184.0,0,2374.0,7
2026-02-10,SKU-1004,Beverages,192.0,0,2182.0,7
2026-02-11,SKU-1004,Beverages,223.0,0,1959.0,7
2026-02-12,SKU-1004,Beverages,205.0,0,1754.0,7
2026-02-13,SKU-1004,Beverages,168.0,0,1586.0,7
2026-02-14,SKU-1004,Beverages,130.0,0,1456.0,7
2026-02-15,SKU-1004,Beverages,150.0,1438,2744.0,7
2026-02-16,SKU-1004,Beverages,158.0,0,2586.0,7
2026-02-17,SKU-1004,Beverages,205.0,0,2381.0,7
2026-02-18,SKU-1004,Beverages,189.0,0,2192.0,7
2026-02-19,SKU-1004,Beverages,213.0,0,1979.0,7
2026-02-20,SKU-1004,Beverages,166.0,0,1813.0,7
2026-02-21,SKU-1004,Beverages,140.0,0,1673.0,7
2026-02-22,SKU-1004,Beverages,156.0,0,1517.0,7
2026-02-23,SKU-1004,Beverages,69.0,0,1448.0,7
2026-02-24,SKU-1004,Beverages,216.0,1717,2949.0,7
2026-02-25,SKU-1004,Beverages,199.0,0,2750.0,7
2026-02-26,SKU-1004,Beverages,202.0,0,2548.0,7
2026-02-27,SKU-1004,Beverages,150.0,0,2398.0,7
2026-02-28,SKU-1004,Beverages,128.0,0,2270.0,7
2026-03-01,SKU-1004,Beverages,154.0,0,2116.0,7
2026-03-02,SKU-1004,Beverages,214.0,0,1902.0,7
2026-03-03,SKU-1004,Beverages,,0,1704.0,7
2026-03-04,SKU-1004,Beverages,199.0,0,1505.0,7
2026-03-05,SKU-1004,Beverages,228.0,0,1277.0,7
2026-03-06,SKU-1004,Beverages,198.0,1843,2922.0,7
2026-03-07,SKU-1004,Beverages,124.0,0,2798.0,7
2026-03-08,SKU-1004,Beverages,149.0,0,2649.0,7
2026-03-09,SKU-1004,Beverages,169.0,0,2480.0,7
2026-03-10,SKU-1004,Beverages,227.0,0,2253.0,7
2026-03-11,SKU-1004,Beverages,198.0,0,2055.0,7
2026-03-12,SKU-1004,Beverages,232.0,0,1823.0,7
2026-03-13,SKU-1004,Beverages,160.0,0,1663.0,7
2026-03-14,SKU-1004,Beverages,142.0,0,1521.0,7
2026-03-15,SKU-1004,Beverages,150.0,0,1371.0,7
2026-03-16,SKU-1004,Beverages,160.0,1936,3147.0,7
2026-03-17,SKU-1004,Beverages,224.0,0,2923.0,7
2026-03-18,SKU-1004,Beverages,212.0,0,2711.0,7
2026-03-19,SKU-1004,Beverages,210.0,0,2501.0,7
2026-03-20,SKU-1004,Beverages,134.0,0,2367.0,7
2026-03-21,SKU-1004,Beverages,121.0,0,2246.0,7
2026-03-22,SKU-1004,Beverages,138.0,0,2108.0,7
2026-03-23,SKU-1004,Beverages,202.0,0,1906.0,7
2026-03-24,SKU-1004,Beverages,200.0,0,1706.0,7
2026-03-25,SKU-1004,Beverages,250.0,0,1456.0,7
2026-03-26,SKU-1004,Beverages,214.0,0,1242.0,7
2026-03-27,SKU-1004,Beverages,154.0,0,1088.0,7
2026-03-28,SKU-1004,Beverages,136.0,1722,2674.0,7
2026-03-29,SKU-1004,Beverages,103.0,0,2571.0,7
2026-03-30,SKU-1004,Beverages,370.0,0,2201.0,7
2026-03-31,SKU-1004,Beverages,185.0,0,2016.0,7
2026-04-01,SKU-1004,Beverages,234.0,0,1782.0,7
2026-04-02,SKU-1004,Beverages,101.0,0,1681.0,7
2026-04-03,SKU-1004,Beverages,189.0,1910,3402.0,7
2026-04-04,SKU-1004,Beverages,107.0,0,3295.0,7
2026-04-05,SKU-1004,Beverages,152.0,0,3143.0,7
2026-04-06,SKU-1004,Beverages,186.0,0,2957.0,7
2026-04-07,SKU-1004,Beverages,220.0,0,2737.0,7
2026-04-08,SKU-1004,Beverages,207.0,0,2530.0,7
2026-04-09,SKU-1004,Beverages,197.0,0,2333.0,7
2026-04-10,SKU-1004,Beverages,,0,2287.0,7
2026-04-11,SKU-1004,Beverages,101.0,0,2186.0,7
2026-04-12,SKU-1004,Beverages,126.0,0,2060.0,7
2026-04-13,SKU-1004,Beverages,185.0,0,1875.0,7
2026-04-14,SKU-1004,Beverages,213.0,0,1662.0,7
2026-04-15,SKU-1004,Beverages,190.0,1752,3224.0,7
2026-04-16,SKU-1004,Beverages,154.0,0,3070.0,7
2026-04-17,SKU-1004,Beverages,144.0,0,2926.0,7
2026-04-18,SKU-1004,Beverages,119.0,0,2807.0,7
2026-04-19,SKU-1004,Beverages,148.0,0,2659.0,7
2026-04-20,SKU-1004,Beverages,201.0,0,2458.0,7
2026-04-21,SKU-1004,Beverages,185.0,0,2273.0,7
2026-04-22,SKU-1004,Beverages,,0,2024.0,7
2026-04-23,SKU-1004,Beverages,182.0,0,1842.0,7
2026-04-24,SKU-1004,Beverages,155.0,0,1687.0,7
2026-04-25,SKU-1004,BEVERAGES,138.0,0,1549.0,7
2026-04-26,SKU-1004,Beverages,140.0,0,1409.0,7
2026-04-27,SKU-1004,Beverages,181.0,0,1228.0,7
2026-04-28,SKU-1004,Beverages,231.0,0,997.0,7
2026-04-29,SKU-1004,Beverages,217.0,0,780.0,7
2026-04-30,SKU-1004,Beverages,199.0,1519,2100.0,7
2026-05-01,SKU-1004,Beverages,170.0,0,1930.0,7
2026-05-02,SKU-1004,Beverages,56.0,0,1874.0,7
2026-05-03,SKU-1004,Beverages,126.0,0,1748.0,7
2026-05-04,SKU-1004,Beverages,158.0,0,1590.0,7
2026-05-05,SKU-1004,Beverages,204.0,0,1386.0,7
2026-05-06,SKU-1004,Beverages,234.0,0,1152.0,7
2026-05-07,SKU-1004,Beverages,185.0,0,967.0,7
2026-05-08,SKU-1004,Beverages,143.0,0,824.0,7
2026-05-09,SKU-1004,Beverages,129.0,0,695.0,7
2026-05-10,SKU-1004,Beverages,133.0,0,562.0,7
2026-05-11,SKU-1004,Beverages,171.0,0,391.0,7
2026-05-12,SKU-1004,Beverages,187.0,0,204.0,7
2026-05-13,SKU-1004,Beverages,189.0,0,15.0,7
2026-05-14,SKU-1004,Beverages,215.0,0,0.0,7
2026-05-15,SKU-1004,Beverages,175.0,0,0.0,7
2026-05-16,SKU-1004,Beverages,125.0,0,0.0,7
2026-05-17,SKU-1004,Beverages,158.0,0,0.0,7
2026-05-18,SKU-1004,Beverages,136.0,0,0.0,7
2026-05-19,SKU-1004,Beverages,242.0,0,0.0,7
2026-05-20,SKU-1004,Beverages,236.0,0,0.0,7
2026-05-21,SKU-1004,Beverages,227.0,0,0.0,7
2026-05-22,SKU-1004,Beverages,159.0,1765,1606.0,7
2026-05-23,SKU-1004,Beverages,138.0,0,1468.0,7
2026-05-24,SKU-1004,Beverages,144.0,1474,2798.0,7
2026-05-25,SKU-1004,Beverages,137.0,0,2661.0,7
2026-05-26,SKU-1004,Beverages,191.0,0,2470.0,7
2026-05-27,SKU-1004,Beverages,212.0,0,2258.0,7
2026-05-28,SKU-1004,Beverages,192.0,0,2066.0,7
2026-05-29,SKU-1004,Beverages,180.0,0,1886.0,7
2026-05-30,SKU-1004,Beverages,119.0,0,1767.0,7
2026-05-31,SKU-1004,Beverages,285.0,0,1482.0,7
2026-06-01,SKU-1004,Beverages,184.0,0,1298.0,7
2026-06-02,SKU-1004,Beverages,191.0,1341,2448.0,7
2026-06-03,SKU-1004,Beverages,202.0,0,2246.0,7
2026-06-04,SKU-1004,Beverages,80.0,0,2166.0,7
2026-06-05,SKU-1004,Beverages,142.0,0,2024.0,7
2026-06-06,SKU-1004,Beverages,119.0,0,1905.0,7
2026-06-07,SKU-1004,Beverages,133.0,0,1772.0,7
2026-06-08,SKU-1004,Beverages,193.0,0,1579.0,7
2026-06-09,SKU-1004,Beverages,233.0,0,1346.0,7
2026-06-10,SKU-1004,Beverages,147.0,0,1199.0,7
