timestamp,machine_id,line,temperature_c,vibration_mm_s,run_hours_since_maintenance,failure_event
2026-01-17 14:00:00,MCH-200,Line A,71.46,0.65,399,0
2026-01-17 15:00:00,MCH-200,Line A,71.06,0.73,400,0
2026-01-17 16:00:00,MCH-200,Line A,70.6,,401,0
2026-01-17 17:00:00,MCH-200,Line A,70.59,0.742,402,0
2026-01-17 18:00:00,MCH-200,Line A,66.94,0.718,403,0
2026-01-17 19:00:00,MCH-200,Line A,70.55,0.706,404,0
2026-01-17 20:00:00,MCH-200,Line A,71.42,0.679,405,0
2026-01-17 21:00:00,MCH-200,Line A,70.72,0.649,406,0
2026-01-17 22:00:00,MCH-200,Line A,69.26,0.648,407,0
2026-01-17 23:00:00,MCH-200,Line A,70.75,0.582,408,0
2026-01-18 00:00:00,MCH-200,Line A,72.74,0.64,409,0
2026-01-18 01:00:00,MCH-200,Line A,68.96,0.662,410,0
2026-01-18 02:00:00,MCH-200,Line A,66.51,0.677,411,0
2026-01-18 03:00:00,MCH-200,Line A,72.07,0.653,412,0
2026-01-18 04:00:00,MCH-200,Line A,68.91,0.738,413,0
2026-01-18 05:00:00,MCH-200,Line A,70.91,0.559,414,0
2026-01-18 06:00:00,MCH-200,Line A,72.73,0.641,415,0
2026-01-18 07:00:00,MCH-200,Line A,70.52,0.615,416,0
2026-01-18 08:00:00,MCH-200,Line A,71.25,0.586,417,0
2026-01-18 09:00:00,MCH-200,Line A,69.32,0.75,418,0
2026-01-18 10:00:00,MCH-200,Line A,68.32,0.66,419,0
2026-01-18 11:00:00,MCH-200,Line A,71.39,0.692,420,0
2026-01-18 12:00:00,MCH-200,Line A,69.02,0.722,421,0
2026-01-18 13:00:00,MCH-200,Line A,69.95,0.701,422,0
2026-01-18 14:00:00,MCH-200,Line A,68.97,0.727,423,0
2026-01-18 15:00:00,MCH-200,Line A,71.09,0.67,424,0
2026-01-18 16:00:00,MCH-200,Line A,66.78,0.655,425,0
2026-01-18 17:00:00,MCH-200,Line A,69.64,0.715,426,0
2026-01-18 18:00:00,MCH-200,Line A,69.95,0.693,427,0
2026-01-18 19:00:00,MCH-200,Line A,69.89,0.692,428,0
2026-01-18 20:00:00,MCH-200,Line A,71.48,0.608,429,0
2026-01-18 21:00:00,MCH-200,Line A,69.68,0.751,430,0
2026-01-18 22:00:00,MCH-200,Line A,70.87,0.708,431,0
2026-01-18 23:00:00,MCH-200,Line A,70.42,0.668,432,0
2026-01-19 00:00:00,MCH-200,Line A,70.28,0.731,433,0
2026-01-19 01:00:00,MCH-200,Line A,69.24,0.712,434,0
2026-01-19 02:00:00,MCH-200,Line A,68.4,0.599,435,0
2026-01-19 03:00:00,MCH-200,Line A,67.24,0.596,436,0
2026-01-19 04:00:00,MCH-200,Line A,70.22,0.675,437,0
2026-01-19 05:00:00,MCH-200,Line A,69.14,0.671,438,0
2026-01-19 06:00:00,MCH-200,Line A,69.65,0.684,439,0
2026-01-19 07:00:00,MCH-200,Line A,71.13,0.691,440,0
2026-01-19 08:00:00,MCH-200,Line A,68.13,0.672,441,0
2026-01-19 09:00:00,MCH-200,Line A,71.32,0.66,442,0
2026-01-19 10:00:00,MCH-200,Line A,68.73,0.682,443,0
2026-01-19 11:00:00,MCH-200,Line A,70.18,0.637,444,0
2026-01-19 12:00:00,MCH-200,Line A,68.28,0.665,445,0
2026-01-19 13:00:00,MCH-200,Line A,68.78,0.634,446,0
2026-01-19 14:00:00,MCH-200,Line A,68.33,0.67,447,0
2026-01-19 15:00:00,MCH-200,Line A,66.88,0.676,448,0
2026-01-19 16:00:00,MCH-200,Line A,68.79,0.682,449,0
2026-01-19 17:00:00,MCH-200,Line A,66.89,0.667,450,0
2026-01-19 18:00:00,MCH-200,Line A,70.43,0.582,451,0
2026-01-19 19:00:00,MCH-200,Line A,68.36,0.618,452,0
2026-01-19 20:00:00,MCH-200,Line A,67.87,0.701,453,0
2026-01-19 21:00:00,MCH-200,Line A,69.65,0.62,454,0
2026-01-19 22:00:00,MCH-200,Line A,71.64,0.633,455,0
2026-01-19 23:00:00,MCH-200,Line A,68.54,0.776,456,0
2026-01-20 00:00:00,MCH-200,Line A,71.8,0.684,457,0
2026-01-20 01:00:00,MCH-200,Line A,68.68,0.736,458,0
2026-01-20 02:00:00,MCH-200,Line A,69.28,0.732,459,0
2026-01-20 03:00:00,MCH-200,Line A,68.47,0.732,460,0
2026-01-20 04:00:00,MCH-200,Line A,68.26,0.644,461,0
2026-01-20 05:00:00,MCH-200,Line A,71.42,0.711,462,0
2026-01-20 06:00:00,MCH-200,Line A,68.71,0.718,463,0
2026-01-20 07:00:00,MCH-200,Line A,69.71,0.683,464,0
2026-01-20 08:00:00,MCH-200,Line A,66.6,0.707,465,0
2026-01-20 09:00:00,MCH-200,Line A,70.64,0.626,466,0
2026-01-20 10:00:00,MCH-200,Line A,70.95,0.691,467,0
2026-01-20 11:00:00,MCH-200,Line A,69.04,0.693,468,0
2026-01-20 12:00:00,MCH-200,Line A,70.75,0.62,469,0
2026-01-20 13:00:00,MCH-200,Line A,66.69,0.607,470,0
2026-01-20 14:00:00,MCH-200,Line A,67.94,0.666,471,0
2026-01-20 15:00:00,MCH-200,Line A,70.64,0.678,472,0
2026-01-20 16:00:00,MCH-200,Line A,71.88,0.664,473,0
2026-01-20 17:00:00,MCH-200,Line A,71.66,0.745,474,0
2026-01-20 18:00:00,MCH-200,Line A,68.12,0.72,475,0
2026-01-20 19:00:00,MCH-200,Line A,71.53,0.733,476,0
2026-01-20 20:00:00,MCH-200,Line A,68.07,0.671,477,0
2026-01-20 21:00:00,MCH-200,Line A,70.02,0.672,478,0
2026-01-20 22:00:00,MCH-200,Line A,67.74,0.692,479,0
2026-01-20 23:00:00,MCH-200,Line A,68.3,0.711,480,0
2026-01-21 00:00:00,MCH-200,Line A,72.93,0.767,481,0
2026-01-21 01:00:00,MCH-200,Line A,71.14,0.753,482,0
2026-01-21 02:00:00,MCH-200,Line A,69.49,0.648,483,0
2026-01-21 03:00:00,MCH-200,Line A,70.97,0.697,484,0
2026-01-21 04:00:00,MCH-200,Line A,71.75,0.842,485,0
2026-01-21 05:00:00,MCH-200,Line A,70.3,0.607,486,0
2026-01-21 06:00:00,MCH-200,Line A,68.14,0.739,487,0
2026-01-21 07:00:00,MCH-200,Line A,70.66,0.709,488,0
2026-01-21 08:00:00,MCH-200,Line A,70.31,0.654,489,0
2026-01-21 09:00:00,MCH-200,Line A,71.19,0.73,490,0
2026-01-21 10:00:00,MCH-200,Line A,68.45,0.712,491,0
2026-01-21 11:00:00,MCH-200,Line A,72.38,0.653,492,0
2026-01-21 12:00:00,MCH-200,Line A,69.42,0.771,493,0
2026-01-21 13:00:00,MCH-200,Line A,,0.729,494,0
2026-01-21 14:00:00,MCH-200,Line A,68.14,0.735,495,0
2026-01-21 15:00:00,MCH-200,Line A,69.75,0.634,496,0
2026-01-21 16:00:00,MCH-200,Line A,71.81,0.752,497,0
2026-01-21 17:00:00,MCH-200,Line A,71.29,0.63,498,0
2026-01-21 18:00:00,MCH-200,Line A,70.4,0.749,499,0
2026-01-21 19:00:00,MCH-200,Line A,69.61,0.652,500,0
2026-01-21 20:00:00,MCH-200,Line A,67.67,0.795,501,0
2026-01-21 21:00:00,MCH-200,Line A,65.82,0.659,502,0
2026-01-21 22:00:00,MCH-200,Line A,70.34,0.733,503,0
2026-01-21 23:00:00,MCH-200,Line A,72.16,0.692,504,0
2026-01-22 00:00:00,MCH-200,Line A,68.23,0.638,505,0
2026-01-22 01:00:00,MCH-200,Line A,69.79,0.727,506,0
2026-01-22 02:00:00,MCH-200,Line A,69.59,0.773,507,0
2026-01-22 03:00:00,MCH-200,Line A,71.3,0.639,508,0
2026-01-22 04:00:00,MCH-200,Line A,67.85,0.766,509,0
2026-01-22 05:00:00,MCH-200,Line A,69.63,0.726,510,0
2026-01-22 06:00:00,MCH-200,Line A,66.6,0.697,511,0
2026-01-22 07:00:00,MCH-200,Line A,68.26,0.634,512,0
2026-01-22 08:00:00,MCH-200,Line A,68.83,0.732,513,0
2026-01-22 09:00:00,MCH-200,Line A,71.6,0.691,514,0
2026-01-22 10:00:00,MCH-200,Line A,68.47,0.649,515,0
2026-01-22 11:00:00,MCH-200,Line A,69.22,0.658,516,0
2026-01-22 12:00:00,MCH-200,Line A,72.6,0.757,517,0
2026-01-22 13:00:00,MCH-200,Line A,68.17,0.636,518,0
2026-01-22 14:00:00,MCH-200,Line A,69.09,0.737,519,0
2026-01-22 15:00:00,MCH-200,Line A,71.73,0.769,520,0
2026-01-22 16:00:00,MCH-200,Line A,68.79,0.723,521,0
2026-01-22 17:00:00,MCH-200,Line A,69.27,0.755,522,0
2026-01-22 18:00:00,MCH-200,Line A,69.77,0.741,523,0
2026-01-22 19:00:00,MCH-200,Line A,67.69,0.643,524,0
2026-01-22 20:00:00,MCH-200,Line A,67.83,0.678,525,0
2026-01-22 21:00:00,MCH-200,Line A,72.37,0.789,526,0
2026-01-22 22:00:00,MCH-200,Line A,71.73,0.655,527,0
2026-01-22 23:00:00,MCH-200,Line A,70.49,0.771,528,0
2026-01-23 00:00:00,MCH-200,Line A,71.08,,529,0
2026-01-23 01:00:00,MCH-200,Line A,71.94,0.675,530,0
2026-01-23 02:00:00,MCH-200,Line A,69.46,0.778,531,0
2026-01-23 03:00:00,MCH-200,Line A,69.67,0.673,532,0
2026-01-23 04:00:00,MCH-200,Line A,69.38,0.694,533,0
2026-01-23 05:00:00,MCH-200,Line A,70.24,0.713,534,0
2026-01-23 06:00:00,MCH-200,Line A,70.44,0.766,535,0
2026-01-23 07:00:00,MCH-200,Line A,70.76,0.679,536,0
2026-01-23 08:00:00,MCH-200,Line A,71.31,0.593,537,0
2026-01-23 09:00:00,MCH-200,Line A,72.66,0.781,538,0
2026-01-23 10:00:00,MCH-200,Line A,71.26,0.638,539,0
2026-01-23 11:00:00,MCH-200,Line A,71.74,0.763,540,0
2026-01-23 12:00:00,MCH-200,Line A,65.07,0.707,541,0
2026-01-23 13:00:00,MCH-200,Line A,69.42,0.695,542,0
2026-01-23 14:00:00,MCH-200,Line A,69.7,0.753,543,0
2026-01-23 15:00:00,MCH-200,Line A,69.6,0.618,544,0
2026-01-23 16:00:00,MCH-200,Line A,70.34,0.831,545,0
2026-01-23 17:00:00,MCH-200,Line A,70.52,0.738,546,0
2026-01-23 18:00:00,MCH-200,Line A,72.09,0.774,547,0
2026-01-23 19:00:00,MCH-200,Line A,71.38,0.775,548,0
2026-01-23 20:00:00,MCH-200,Line A,70.52,0.806,549,0
2026-01-23 21:00:00,MCH-200,Line A,71.22,0.725,550,0
2026-01-23 22:00:00,MCH-200,Line A,71.78,0.731,551,0
2026-01-23 23:00:00,MCH-200,Line A,71.49,0.73,552,0
2026-01-24 00:00:00,MCH-200,Line A,71.46,0.764,553,0
2026-01-24 01:00:00,MCH-200,Line A,69.51,0.643,554,0
2026-01-24 02:00:00,MCH-200,Line A,69.38,0.676,555,0
2026-01-24 03:00:00,MCH-200,Line A,71.41,0.672,556,0
2026-01-24 04:00:00,MCH-200,Line A,68.31,0.747,557,0
2026-01-24 05:00:00,MCH-200,Line A,71.21,0.634,558,0
2026-01-24 06:00:00,MCH-200,Line A,70.42,0.668,559,0
2026-01-24 07:00:00,MCH-200,Line A,69.8,0.716,560,0
2026-01-24 08:00:00,MCH-200,Line A,69.36,0.745,561,0
2026-01-24 09:00:00,MCH-200,Line A,68.51,0.691,562,0
2026-01-24 10:00:00,MCH-200,Line A,71.71,0.656,563,0
2026-01-24 11:00:00,MCH-200,Line A,70.89,0.738,564,0
2026-01-24 12:00:00,MCH-200,Line A,70.23,0.605,565,0
2026-01-24 13:00:00,MCH-200,Line A,,0.703,566,0
2026-01-24 14:00:00,MCH-200,Line A,68.83,0.664,567,0
2026-01-24 15:00:00,MCH-200,Line A,69.22,0.703,568,0
2026-01-24 16:00:00,MCH-200,Line A,69.34,0.692,569,0
2026-01-24 17:00:00,MCH-200,Line A,68.69,0.795,570,0
2026-01-24 18:00:00,MCH-200,Line A,69.11,0.673,571,0
2026-01-24 19:00:00,MCH-200,Line A,69.72,0.707,572,0
2026-01-24 20:00:00,MCH-200,Line A,68.76,0.691,573,0
2026-01-24 21:00:00,MCH-200,Line A,68.71,0.774,574,0
2026-01-24 22:00:00,MCH-200,Line A,,0.711,575,0
2026-01-24 23:00:00,MCH-200,Line A,70.44,0.713,576,0
2026-01-25 00:00:00,MCH-200,Line A,71.88,0.705,577,0
2026-01-25 01:00:00,MCH-200,Line A,68.46,0.712,578,0
2026-01-25 02:00:00,MCH-200,Line A,71.48,0.746,579,0
2026-01-25 03:00:00,MCH-200,Line A,68.48,0.724,580,0
2026-01-25 04:00:00,MCH-200,Line A,71.22,0.721,581,0
2026-01-25 05:00:00,MCH-200,Line A,71.47,0.68,582,0
2026-01-25 06:00:00,MCH-200,Line A,66.67,0.731,583,0
2026-01-25 07:00:00,MCH-200,Line A,71.74,0.741,584,0
2026-01-25 08:00:00,MCH-200,Line A,70.87,0.706,585,0
2026-01-25 09:00:00,MCH-200,Line A,67.92,0.753,586,0
2026-01-25 10:00:00,MCH-200,Line A,69.62,0.753,587,0
2026-01-25 11:00:00,MCH-200,Line A,68.4,0.686,588,0
2026-01-25 12:00:00,MCH-200,Line A,68.3,0.745,589,0
2026-01-25 13:00:00,MCH-200,Line A,69.73,0.706,590,0
2026-01-25 14:00:00,MCH-200,Line A,69.28,0.78,591,0
2026-01-25 15:00:00,MCH-200,Line A,68.29,0.703,592,0
2026-01-25 16:00:00,MCH-200,Line A,68.88,0.65,593,0
2026-01-25 17:00:00,MCH-200,Line A,69.98,0.605,594,0
2026-01-25 18:00:00,MCH-200,Line A,69.34,0.633,595,0
2026-01-25 19:00:00,MCH-200,Line A,69.36,0.681,596,0
2026-01-25 20:00:00,MCH-200,Line A,70.82,0.651,597,0
2026-01-25 21:00:00,MCH-200,Line A,69.95,0.654,598,0
2026-01-25 22:00:00,MCH-200,Line A,70.61,0.787,599,0
2026-01-25 23:00:00,MCH-200,Line A,69.0,0.686,600,0
2026-01-26 00:00:00,MCH-200,Line A,67.79,0.767,601,0
2026-01-26 01:00:00,MCH-200,Line A,,0.633,602,0
2026-01-26 02:00:00,MCH-200,Line A,70.74,0.643,603,0
2026-01-26 03:00:00,MCH-200,Line A,69.87,0.717,604,0
2026-01-26 04:00:00,MCH-200,Line A,70.24,0.726,605,0
2026-01-26 05:00:00,MCH-200,Line A,71.46,0.648,606,0
2026-01-26 06:00:00,MCH-200,Line A,69.35,0.755,607,0
2026-01-26 07:00:00,MCH-200,Line A,69.7,0.734,608,0
2026-01-26 08:00:00,MCH-200,Line A,68.64,0.725,609,0
2026-01-26 09:00:00,MCH-200,Line A,70.93,0.651,610,0
2026-01-26 10:00:00,MCH-200,Line A,71.29,0.7,611,0
2026-01-26 11:00:00,MCH-200,Line A,71.24,0.655,612,0
2026-01-26 12:00:00,MCH-200,Line A,69.81,0.727,613,0
2026-01-26 13:00:00,MCH-200,Line A,69.81,0.709,614,0
2026-01-26 14:00:00,MCH-200,Line A,72.35,0.741,615,0
2026-01-26 15:00:00,MCH-200,Line A,67.76,0.775,616,0
2026-01-26 16:00:00,MCH-200,Line A,73.24,0.702,617,0
2026-01-26 17:00:00,MCH-200,Line A,67.77,0.719,618,0
2026-01-26 18:00:00,MCH-200,Line A,69.86,0.681,619,0
2026-01-26 19:00:00,MCH-200,Line A,67.71,0.664,620,0
2026-01-26 20:00:00,MCH-200,Line A,71.08,0.695,621,0
2026-01-26 21:00:00,MCH-200,Line A,68.64,0.749,622,0
2026-01-26 22:00:00,MCH-200,Line A,68.47,0.635,623,0
2026-01-26 23:00:00,MCH-200,Line A,70.44,0.744,624,0
2026-01-27 00:00:00,MCH-200,Line A,69.1,0.746,625,0
2026-01-27 01:00:00,MCH-200,Line A,69.44,0.64,626,0
2026-01-27 02:00:00,MCH-200,Line A,70.63,0.726,627,0
2026-01-27 03:00:00,MCH-200,Line A,68.88,0.77,628,0
2026-01-27 04:00:00,MCH-200,Line A,67.42,0.796,629,0
2026-01-27 05:00:00,MCH-200,Line A,71.31,0.826,630,0
2026-01-27 06:00:00,MCH-200,Line A,68.14,0.699,631,0
2026-01-27 07:00:00,MCH-200,Line A,70.55,0.792,632,0
2026-01-27 08:00:00,MCH-200,Line A,69.52,0.776,633,0
2026-01-27 09:00:00,MCH-200,Line A,70.01,0.732,634,0
2026-01-27 10:00:00,MCH-200,Line A,68.66,0.722,635,0
2026-01-27 11:00:00,MCH-200,Line A,68.88,0.768,636,0
2026-01-27 12:00:00,MCH-200,Line A,67.74,0.775,637,0
2026-01-27 13:00:00,MCH-200,Line A,69.32,0.729,638,0
2026-01-27 14:00:00,MCH-200,Line A,72.9,0.764,639,0
2026-01-27 15:00:00,MCH-200,Line A,69.68,0.672,640,0
2026-01-27 16:00:00,MCH-200,Line A,67.89,0.772,641,0
2026-01-27 17:00:00,MCH-200,Line A,73.56,0.613,642,0
2026-01-27 18:00:00,MCH-200,Line A,68.55,0.704,643,0
2026-01-27 19:00:00,MCH-200,Line A,72.07,0.667,644,0
2026-01-27 20:00:00,MCH-200,Line A,70.62,0.725,645,0
2026-01-27 21:00:00,MCH-200,Line A,69.37,0.723,646,0
2026-01-27 22:00:00,MCH-200,Line A,68.3,0.684,647,0
2026-01-27 23:00:00,MCH-200,Line A,70.15,0.725,648,0
2026-01-28 00:00:00,MCH-200,Line A,68.56,0.67,649,0
2026-01-28 01:00:00,MCH-200,Line A,68.86,0.764,650,0
2026-01-28 02:00:00,MCH-200,Line A,,0.784,651,0
2026-01-28 03:00:00,MCH-200,Line A,70.97,0.732,652,0
2026-01-28 04:00:00,MCH-200,Line A,71.61,0.72,653,0
2026-01-28 05:00:00,MCH-200,Line A,68.51,0.705,654,0
2026-01-28 06:00:00,MCH-200,Line A,71.53,0.754,655,0
2026-01-28 07:00:00,MCH-200,Line A,68.11,0.789,656,0
2026-01-28 08:00:00,MCH-200,Line A,71.85,0.71,657,0
2026-01-28 09:00:00,MCH-200,Line A,68.99,0.689,658,0
2026-01-28 10:00:00,MCH-200,Line A,70.43,0.754,659,0
2026-01-28 11:00:00,MCH-200,Line A,73.12,0.648,660,0
2026-01-28 12:00:00,MCH-200,Line A,68.2,0.656,661,0
2026-01-28 13:00:00,MCH-200,Line A,68.13,0.767,662,0
2026-01-28 14:00:00,MCH-200,Line A,70.1,0.731,663,0
2026-01-28 15:00:00,MCH-200,Line A,69.28,0.628,664,0
2026-01-28 16:00:00,MCH-200,Line A,68.46,0.719,665,0
2026-01-28 17:00:00,MCH-200,Line A,70.04,0.83,666,0
2026-01-28 18:00:00,MCH-200,Line A,66.13,0.838,667,0
2026-01-28 19:00:00,MCH-200,Line A,69.69,0.666,668,0
2026-01-28 20:00:00,MCH-200,Line A,67.67,0.686,669,0
2026-01-28 21:00:00,MCH-200,Line A,70.05,0.761,670,0
2026-01-28 22:00:00,MCH-200,Line A,71.39,0.753,671,0
2026-01-28 23:00:00,MCH-200,Line A,70.82,0.839,672,0
2026-01-29 00:00:00,MCH-200,Line A,70.5,0.664,673,0
2026-01-29 01:00:00,MCH-200,Line A,69.2,0.786,674,0
2026-01-29 02:00:00,MCH-200,Line A,69.36,0.75,675,0
2026-01-29 03:00:00,MCH-200,Line A,69.87,0.745,676,0
2026-01-29 04:00:00,MCH-200,Line A,68.78,0.764,677,0
2026-01-29 05:00:00,MCH-200,Line A,70.86,0.72,678,0
2026-01-29 06:00:00,MCH-200,Line A,71.72,0.766,679,0
2026-01-29 07:00:00,MCH-200,Line A,70.93,0.782,680,0
2026-01-29 08:00:00,MCH-200,Line A,68.85,0.778,681,0
2026-01-29 09:00:00,MCH-200,Line A,70.14,0.627,682,0
2026-01-29 10:00:00,MCH-200,Line A,69.54,0.757,683,0
2026-01-29 11:00:00,MCH-200,Line A,68.52,0.772,684,0
2026-01-29 12:00:00,MCH-200,Line A,71.01,0.826,685,0
2026-01-29 13:00:00,MCH-200,Line A,71.91,0.729,686,0
2026-01-29 14:00:00,MCH-200,Line A,,0.776,687,0
2026-01-29 15:00:00,MCH-200,Line A,73.61,0.678,688,0
2026-01-29 16:00:00,MCH-200,Line A,67.1,0.701,689,0
2026-01-29 17:00:00,MCH-200,Line A,72.0,,690,0
2026-01-29 18:00:00,MCH-200,Line A,70.75,0.76,691,0
2026-01-29 19:00:00,MCH-200,Line A,68.93,0.758,692,0
2026-01-29 20:00:00,MCH-200,Line A,69.52,0.723,693,0
2026-01-29 21:00:00,MCH-200,Line A,70.71,0.741,694,0
2026-01-29 22:00:00,MCH-200,Line A,69.27,0.716,695,0
2026-01-29 23:00:00,MCH-200,Line A,71.21,0.738,696,0
2026-01-30 00:00:00,MCH-200,Line A,70.56,0.738,697,0
2026-01-30 01:00:00,MCH-200,Line A,71.05,0.77,698,0
2026-01-30 02:00:00,MCH-200,Line A,69.11,0.794,699,0
2026-01-30 03:00:00,MCH-200,Line A,70.48,0.713,700,0
2026-01-30 04:00:00,MCH-200,Line A,72.32,0.738,701,0
2026-01-30 05:00:00,MCH-200,Line A,68.38,0.73,702,0
2026-01-30 06:00:00,MCH-200,Line A,70.52,0.866,703,0
2026-01-30 07:00:00,MCH-200,Line A,71.01,0.779,704,0
2026-01-30 08:00:00,MCH-200,Line A,69.61,0.784,705,0
2026-01-30 09:00:00,MCH-200,Line A,70.61,0.784,706,0
2026-01-30 10:00:00,MCH-200,Line A,72.96,0.796,707,0
2026-01-30 11:00:00,MCH-200,Line A,71.28,0.768,708,0
2026-01-30 12:00:00,MCH-200,Line A,69.81,0.716,709,0
2026-01-30 13:00:00,MCH-200,Line A,71.57,0.756,710,0
2026-01-30 14:00:00,MCH-200,Line A,68.47,0.74,711,0
2026-01-30 15:00:00,MCH-200,Line A,71.32,0.763,712,0
2026-01-30 16:00:00,MCH-200,Line A,71.25,0.779,713,0
2026-01-30 17:00:00,MCH-200,Line A,67.5,0.793,714,0
2026-01-30 18:00:00,MCH-200,Line A,,0.699,715,0
2026-01-30 19:00:00,MCH-200,Line A,73.46,0.756,716,0
2026-01-30 20:00:00,MCH-200,Line A,71.17,0.813,717,0
2026-01-30 21:00:00,MCH-200,Line A,70.94,0.775,718,0
2026-01-30 22:00:00,MCH-200,Line A,71.65,0.76,719,0
2026-01-30 23:00:00,MCH-200,Line A,68.42,0.735,720,0
2026-01-31 00:00:00,MCH-200,Line A,66.77,0.79,721,0
2026-01-31 01:00:00,MCH-200,Line A,67.75,0.724,722,0
2026-01-31 02:00:00,MCH-200,Line A,71.65,0.749,723,0
2026-01-31 03:00:00,MCH-200,Line A,68.49,0.703,724,0
2026-01-31 04:00:00,MCH-200,Line A,69.51,0.762,725,0
2026-01-31 05:00:00,MCH-200,Line A,69.6,0.77,726,0
2026-01-31 06:00:00,MCH-200,Line A,70.79,0.775,727,0
2026-01-31 07:00:00,MCH-200,Line A,69.87,0.683,728,0
2026-01-31 08:00:00,MCH-200,Line A,69.3,0.701,729,0
2026-01-31 09:00:00,MCH-200,Line A,68.7,0.776,730,0
2026-01-31 10:00:00,MCH-200,Line A,69.02,0.762,731,0
2026-01-31 11:00:00,MCH-200,Line A,69.99,0.717,732,0
2026-01-31 12:00:00,MCH-200,Line A,71.68,0.772,733,0
2026-01-31 13:00:00,MCH-200,Line A,71.92,0.726,734,0
2026-01-31 14:00:00,MCH-200,Line A,69.81,0.726,735,0
2026-01-31 15:00:00,MCH-200,Line A,68.56,0.677,736,0
2026-01-31 16:00:00,MCH-200,Line A,67.82,0.768,737,0
2026-01-31 17:00:00,MCH-200,Line A,70.92,0.692,738,0
2026-01-31 18:00:00,MCH-200,Line A,68.59,0.758,739,0
2026-01-31 19:00:00,MCH-200,Line A,69.94,0.757,740,0
2026-01-31 20:00:00,MCH-200,Line A,68.81,0.762,741,0
2026-01-31 21:00:00,MCH-200,Line A,70.38,0.779,742,0
2026-01-31 22:00:00,MCH-200,Line A,70.54,0.749,743,0
2026-01-31 23:00:00,MCH-200,Line A,70.73,0.766,744,0
2026-02-01 00:00:00,MCH-200,Line A,71.9,0.712,745,0
2026-02-01 01:00:00,MCH-200,Line A,69.86,0.78,746,0
2026-02-01 02:00:00,MCH-200,Line A,70.51,0.71,747,0
2026-02-01 03:00:00,MCH-200,Line A,67.34,0.681,748,0
2026-02-01 04:00:00,MCH-200,Line A,70.35,0.781,749,0
2026-02-01 05:00:00,MCH-200,Line A,66.79,0.78,750,0
2026-02-01 06:00:00,MCH-200,Line A,68.2,0.777,751,0
2026-02-01 07:00:00,MCH-200,Line A,70.57,0.722,752,0
2026-02-01 08:00:00,MCH-200,Line A,69.97,0.771,753,0
2026-02-01 09:00:00,MCH-200,Line A,68.88,0.798,754,0
2026-02-01 10:00:00,MCH-200,Line A,69.0,0.764,755,0
2026-02-01 11:00:00,MCH-200,Line A,69.06,0.764,756,0
2026-02-01 12:00:00,MCH-200,Line A,69.24,0.624,757,0
2026-02-01 13:00:00,MCH-200,Line A,67.37,0.751,758,0
2026-02-01 14:00:00,MCH-200,Line A,70.95,0.866,759,0
2026-02-01 15:00:00,MCH-200,Line A,69.61,0.71,760,0
2026-02-01 16:00:00,MCH-200,Line A,68.09,0.687,761,0
2026-02-01 17:00:00,MCH-200,Line A,68.61,0.805,762,0
2026-02-01 18:00:00,MCH-200,Line A,70.36,0.739,763,0
2026-02-01 19:00:00,MCH-200,Line A,70.73,0.727,764,0
2026-02-01 20:00:00,MCH-200,Line A,67.4,0.829,765,0
2026-02-01 21:00:00,MCH-200,Line A,70.64,0.649,766,0
2026-02-01 22:00:00,MCH-200,Line A,69.2,0.809,767,0
2026-02-01 23:00:00,MCH-200,Line A,70.0,0.707,768,0
2026-02-02 00:00:00,MCH-200,Line A,71.39,0.833,769,0
2026-02-02 01:00:00,MCH-200,Line A,68.48,0.828,770,0
2026-02-02 02:00:00,MCH-200,Line A,68.8,0.713,771,0
2026-02-02 03:00:00,MCH-200,Line A,72.5,0.736,772,0
2026-02-02 04:00:00,MCH-200,Line A,69.5,0.649,773,0
2026-02-02 05:00:00,MCH-200,Line A,69.11,0.704,774,0
2026-02-02 06:00:00,MCH-200,Line A,69.64,0.757,775,0
2026-02-02 07:00:00,MCH-200,Line A,66.02,,776,0
2026-02-02 08:00:00,MCH-200,Line A,68.17,0.726,777,0
2026-02-02 09:00:00,MCH-200,Line A,70.33,0.79,778,0
2026-02-02 10:00:00,MCH-200,Line A,,0.789,779,0
2026-02-02 11:00:00,MCH-200,Line A,70.2,0.814,780,0
2026-02-02 12:00:00,MCH-200,Line A,71.51,0.801,781,0
2026-02-02 13:00:00,MCH-200,Line A,71.41,0.802,782,0
2026-02-02 14:00:00,MCH-200,Line A,68.9,0.738,783,0
2026-02-02 15:00:00,MCH-200,Line A,70.92,0.79,784,0
2026-02-02 16:00:00,MCH-200,Line A,69.0,0.749,785,0
2026-02-02 17:00:00,MCH-200,Line A,70.06,0.723,786,0
2026-02-02 18:00:00,MCH-200,Line A,67.3,0.706,787,0
2026-02-02 19:00:00,MCH-200,Line A,71.46,0.683,788,0
2026-02-02 20:00:00,MCH-200,Line A,71.73,0.685,789,0
2026-02-02 21:00:00,MCH-200,Line A,68.18,0.71,790,0
2026-02-02 22:00:00,MCH-200,Line A,70.63,0.744,791,0
2026-02-02 23:00:00,MCH-200,Line A,71.18,0.81,792,0
2026-02-03 00:00:00,MCH-200,Line A,68.18,0.795,793,0
2026-02-03 01:00:00,MCH-200,Line A,69.4,0.795,794,0
2026-02-03 02:00:00,MCH-200,Line A,68.28,0.761,795,0
2026-02-03 03:00:00,MCH-200,Line A,71.37,0.7,796,0
2026-02-03 04:00:00,MCH-200,Line A,72.01,0.795,797,0
